bridge_row_id,batch_id,pilot_selected,folder,file,title,axis,thesis,concepts,bridge_claim_status,required_next_evidence,claim_use_allowed,corpus_item_id,path_norm,ext,size_bytes,dedupe_key,duplicate_group_size,filename_match_count,duplicate_risk,corpus_class_preliminary,current_evidence_grade,current_verification_status,access_status,sample_status,verdict_status,review_status,ledger_block_id
BRIDGE-0256,backlog,False,Classical Political Philosophy,Wheel of Fortune The Battle for Oil and Power in Russia.pdf,Wheel of Fortune: The Battle for Oil and Power in Russia,empirical,"Russia's post-Soviet oil industry became the central driver of economic recovery and political power consolidation, fundamentally shaping the nation's transition from communist collapse to a state-capitalist system dependent on energy exports.",oil industry privatization and ownership battles; state capitalism and resource nationalism; post-Soviet economic transition; petro-state politics and governance; energy security and global markets,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_62907a43688a,SOURCE_ARCHIVE/BOOKLIBRANDOM/Classical Political Philosophy/Wheel of Fortune The Battle for Oil and Power in Russia.pdf,.pdf,6782912,wheel of fortune the battle for oil and power in russia.pdf|6782912,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0257,backlog,False,Classical Political Philosophy,nomadism in iran.pdf,Nomadism in Iran: From Antiquity to the Modern Era,empirical,"Iranian nomadism evolved through distinct historical periods from pre-Islamic antiquity through the modern era, shaped by migrations, political structures, and socioeconomic transformations across successive empires and states.",nomadic pastoralism; tribal migration; Iranian history; social archaeology; political authority; sedentarization,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_ff7ef12b0e08,SOURCE_ARCHIVE/BOOKLIBRANDOM/Classical Political Philosophy/nomadism in iran.pdf,.pdf,2851149,nomadism in iran.pdf|2851149,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0258,backlog,False,Classical Political Philosophy,pakistans counterterrorismchallenge.pdf,Pakistan's Counterterrorism Challenge,empirical,"Pakistan faces multifaceted terrorism and militant extremism threats requiring integrated counterterrorism strategies across military, law enforcement, legal, financial, and political domains.",militancy and extremism in South Asia; counterinsurgency operations; state security and internal stability; US-Pakistan counterterrorism cooperation; terrorist financing and disruption; legal frameworks for military operations,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_2cac56d8615a,SOURCE_ARCHIVE/BOOKLIBRANDOM/Classical Political Philosophy/pakistans counterterrorismchallenge.pdf,.pdf,2352798,pakistans counterterrorismchallenge.pdf|2352798,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0259,pilot_balanced_20,True,semiotics,1511498.pdf,"Drawing, Design and Semiotics",theory,"Semiotics provides intellectual groundwork for developing a rigorous theory of drawing by treating drawing as a system of signs, addressing the historically underdeveloped verbal discourse about drawing's essential nature.",drawing as sign-making; semiotic theory; design theory; meaning and expression in visual practice; cultural and etymological foundations of drawing,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_677d602b86dc,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/1511498.pdf,.pdf,640269,1511498.pdf|640269,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0260,pilot_balanced_20,True,semiotics,1576196.pdf,The Semiotics of the Digital Image,theory,"Digital art criticism requires a semiotic framework that recognizes how symbols and graphic encoding create meaning beyond medium-specific characteristics, integrating insights from mathematics and physics.",semiotics of digital images; formalist vs. postmodernist aesthetics; graphic encoding and linguistic syntax; symbol interpretation; descriptive mathematics and relativity,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_0781ae49d851,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/1576196.pdf,.pdf,2659745,1576196.pdf|2659745,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0261,pilot_balanced_20,True,semiotics,2741570.pdf,Semiotics of Culture and Language,theory,"Linguistic and semiotic systems reflect and shape cultural cognition through discourse patterns, metaphor, semantic styles, and the interaction of language with nonverbal communication across societies.",discourse patterns and conceptual systems; localistic theory of linguistic expression; metaphor and figurative language; semiotic style and cultural identity; language structure and narrative analysis,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_eabaa35f086e,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/2741570.pdf,.pdf,750027,2741570.pdf|750027,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0262,backlog,False,semiotics,2780086.pdf,Hegemony and Mass Culture: A Semiotic Approach,theory,"Mass culture analysis requires a semiotic approach that captures the three-way dialectical relationship among cultural objects, industrial producers, and social audiences to fully specify the multiplicity of meanings and reveal users as active, creative agents rather than passive consumers.",semiotic meaning-making; cultural hegemony; mass culture production; audience reception; textual analysis; ideological management,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_88ee68f118e1,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/2780086.pdf,.pdf,1927177,2780086.pdf|1927177,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0263,backlog,False,semiotics,30_1.pdf,Overview of the Semiotics of Maps,method,"Cartosemiotics is the sign-theoretic study of maps, encompassing map symbolism, sign processes, contexts of sign embedding, marginal notes, and peripheral signification phenomena.","map symbolism (map language); sign processes (production, reception, employment); cartographic contexts; sign systems; cartographic representation",provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_6a8c470afb33,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/30_1.pdf,.pdf,62674,30_1.pdf|62674,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0264,backlog,False,semiotics,40321136.pdf,"Power, Action, Signs: Between Peirce and Foucault",theory,"Foucault's analytics of power can enrich Peircean pragmatism by reconceiving habits and signs as structured through power relations, requiring a philosophy of the subject that accounts for distribution through fields of power.",Peircean semiotics; Foucauldian power; pragmatist epistemology; habits and action; subject formation; cultural criticism,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_914fa7b63427,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/40321136.pdf,.pdf,1815964,40321136.pdf|1815964,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0265,backlog,False,semiotics,41485710.pdf,The Branded Self: On the Semiotics of Identity,theory,"Identity and selfhood are constructed through the semiotic function of brands and consumer choices, which serve as signifiers in a dialogic process of self-formation shaped by advertising and cultural meaning-making.",Semiotic signs and signification; Brand as identity marker; Dialogism and the internal conversation self; Postmodernism and identity fluidity; Consumer culture and status symbols,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_dea2e54942cd,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/41485710.pdf,.pdf,654006,41485710.pdf|654006,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0266,backlog,False,semiotics,41485930.pdf,Objectification and Semiotic Function,method,"Students' difficulties in ascribing consistent meaning to different representations of the same mathematical object stem from the objectification processes and semiotic functions they establish, requiring an activity-based semiotic approach beyond simple representation conversion.",objectification; semiotic function; mathematical representations; meaning-making; treatment transformations; cultural semiotics,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_c128de09ad24,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/41485930.pdf,.pdf,2813398,41485930.pdf|2813398,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0267,backlog,False,semiotics,42979287.pdf,Multiplying Intelligences: Hypermedia and Social Semiotics,theory,Social semiotics provides a framework for understanding how multiple intelligences are mediated by distinct semiotic resource systems and how their integration in hypermedia creates multiplicative rather than merely additive meaning-making capacities.,multiple intelligences; social semiotics; semiotic resource systems; hypermedia; multimedia meaning-making,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_9f3f3bf68873,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/42979287.pdf,.pdf,2221199,42979287.pdf|2221199,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0268,backlog,False,semiotics,43410727.pdf,The Literary Cartographic Impulse: Imagined Island Topographies in Ireland and Newfoundland,mixed,Literary cartography in works by Steffler and Robinson engages islands as culturally and historically bounded spaces whose poetic maps reveal an unknowable mystery at the heart of place.,literary cartography; island topography; imaginative mapping; cultural memory and history; power and territory; poetic unknowability,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_a981c6433f76,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/43410727.pdf,.pdf,3166921,43410727.pdf|3166921,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0269,backlog,False,semiotics,4626250.pdf,Fluvial Geomorphology and Semiotics: A Wittgensteinian Perspective of the 'Divide' between Human and Physical Geography,theory,"Language and semiotic frameworks, grounded in Wittgenstein's philosophy, can reconcile apparent divisions between human and physical geography by revealing hidden commonalities in how both subdisciplines structure understanding.",Wittgensteinian language-games; Peircean semiotics; fluvial hierarchy; realist-pragmatist geography; scalar process interactions; forms of life,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_3e3d74b21dd9,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/4626250.pdf,.pdf,3117770,4626250.pdf|3117770,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0270,backlog,False,semiotics,677438.pdf,Signs of the Self: An Exploration in Semiotic Anthropology,theory,"The self is constituted through semiotic systems as both object and subject of signs, grounding personal identity in dialogical, social, and cultural processes rather than individual consciousness.",Peircean semiotics; personal identity; semiotic anthropology; dialogical self; phenomenological conception of the self; anti-Cartesian epistemology,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_f1f465710397,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/677438.pdf,.pdf,3213067,677438.pdf|3213067,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0271,backlog,False,semiotics,679706.pdf,"Four Theories of Things: Aristotle, Marx, Heidegger, and Peirce",theory,"Meaning and materiality are fundamentally interconnected through semiotic analysis, and classical philosophy offers distinct but complementary frameworks for understanding value and the nature of things.",use value; exchange value; embedded interpretants; semiotic grounds; Cartesian objects; Kantian things,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_0b6506afedbf,SOURCE_ARCHIVE/Winstore/BASE_ONE/semiotics/679706.pdf,.pdf,1080904,679706.pdf|1080904,1,1,no,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
